,Unnamed: 0,id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
813,20728,173374,The Sky Is Falling,2000-03-28,"['War', 'Drama', 'Music', 'Romance']",wTwngXPfy9Y,"1943, an estate north of Firenze. The weight of the world is on the shoulders of Penny, who's about 10. An orphan, she must watch over her little sister when they go to live with her aunt and uncle. Penny's a Catholic, and worries about her uncle's soul. He's Jewish, progressive and a free thinker, a fair boss, and devoted to his family. He can be stern, so Penny also worries that she'll never please him and that he won't love her. Then, after the Allied forces land in Sicily and the Germans begin their retreat, Penny must worry about her uncle's life. She tries logic and appeals to human decency. Can a child keep the sky from falling?",,[],0.895,10.0,6.1
814,4396,408540,Feather,2016-10-20,['Comedy'],OtQjejkFzHg,"Ferro and Cate, two kids trying to get to grips with an unplanned pregnancy, their families (rebellious Ferro’s hospitable, ‘normal’ family, and level-headed Cate’s unhinged, atypical one), exams at school, friends and a general lack of jobs.",,[],3.958,204.0,6.4
815,11453,35436,The Villain,2009-11-25,['Comedy'],Ohrzfr3BI6U,"With gun-toting rivals on his tail, a daring bank robber takes refuge in the quiet residential street here he grew up and where his mother, Maniette, still lives. An unscrupulous property developer, Korazy, is buying up the neighborhood to turn it into a gleaming new banking district, but to her son's disgust Maniette leads the inhabitants resistance. Her ingenious methods provoke her boy's admiration, but he fights back with sneaky traps and underhand tricks when Maniette tries to force him to do the right thing just once in his life.",,"['robbery', 'naivety', 'hideout', 'burlesque', 'sham', 'vengeance']",5.399,89.0,6.5
816,2644,437310,Holy Goalie,2018-01-05,['Comedy'],6sgZDdvcPOs,A young priest coaches a team of uncoordinated monks in order to win a soccer tournament and save their monastery from being turned into a hotel.,,"['sports', 'religion', 'football (soccer)']",8.56,98.0,5.3
817,720,755230,Famo$o,2020-10-27,"['Documentary', 'Music']",vi39BWbUlNw,,,['singer'],2.793,24.0,5.9
818,15573,12547,Shadows in the Sun,2005-05-12,"['Drama', 'Comedy', 'Romance']",maHIfjPSINg,An aspiring young writer tracks a literary titan suffering from writers block to his refuge in rural Italy and learns about life and love from the irascible genius and his daughters.,,"['italy', 'london, england', 'loss of loved one', 'isolation', 'author']",5.312,33.0,6.8
819,15985,24022,El Calentito,2005-06-24,"['Comedy', 'Drama', 'History']",8zCyox1BTG8,"Early 80's, Sara is a good-family girl, she has never been with a man, does not drinks, does not take drugs. Following her love, she enters in ""El Calentito"" a bar where the group ""las Siux"" is singing.",,"['drag queen', 'fascism', 'totalitarian regime', 'first time', 'feminism', 'social control', 'girlfriend', 'franco regime (francoism)', 'concert', 'drugs', 'punk band', 'woman director']",1.986,13.0,4.8
820,9695,71179,All Our Desires,2011-11-09,['Drama'],JWBBDIKyAbo,"Claire and Stéphane are two Lyon-based judges who could hardly be more different. She is young and enthusiastic, committed to helping those unfortunates who find themselves in debt. He is older, wiser, but disillusioned with his work and his life. Under Claire’s influence, Stéphane discovers a new lease of life and at last finds a cause that is worth fighting for...",,[],3.835,52.0,6.8
821,8682,142096,Armed Hands,2012-07-11,"['Crime', 'Drama', 'Thriller']",f9hSRHMs5Mk,"Lucas and his team are after a gang of Serbian criminals using NATO-issued weapons. As the investigation leads him to Paris, Lucas attempts to reconnect with his estranged daughter, a young narc officer.",,"['investigation', 'bust']",2.099,49.0,5.7
822,980,713924,La casa acecha,2020-06-11,"['Fantasy', 'Horror', 'Thriller']",fT5LF1AaHlo,,,[],13.727,13.0,6.6
823,20646,163350,Tuning the Instruments,2000-10-21,['Animation'],5lrneZqeUf8,"Various animated depictions of movement, accompanied by different instrumental and ambient sound arrangements.",,[],2.104,12.0,6.3
824,13592,30319,Feel The Noise,2007-10-05,"['Drama', 'Family', 'Music', 'Romance']",EoEg6VRVF6I,"After a run-in with local thugs, aspiring Harlem rapper Rob flees to a place and father he never knew, and finds his salvation in Reggaeton, a spicy blend of hip-hop, reggae and Latin beats. Puerto Rico, the spiritual home of Reggaeton, inspires Rob and his step-brother Javi to pursue their dream of becoming Reggaeton stars. Together with a dancer named C.C., they learn what it means to stay true to themselves and each other, while overcoming obstacles in love, greed and pride, all culminating in an explosive performance at New York’s Puerto Rican Day Parade.",,"['hip-hop', 'rapper', 'thug', 'puerto rico', 'reggaeton']",10.953,42.0,4.5
825,3964,442405,The Ghazi Attack,2017-02-17,"['Action', 'War', 'Thriller']",Xn2qOnKuOoc,India’s first underwater war film tries to decode the mystery behind the sinking of Pakistani submarine PNS Ghazi during the Indo-Pak war of 1971.,,"['submarine', '1970s', 'history', 'india pakistan war', 'indian navy']",4.694,52.0,6.7
826,10701,51276,Silent Souls,2010-06-06,['Drama'],KwITu17zD6w,A man and his companion go on a journey to cremate the body of the former's beloved wife on a riverbank in the area where they spent their honeymoon.,,"['river', 'russia', 'dead body', 'chubby woman', 'typewriter', 'ancient culture', 'love for wife']",2.9210000000000003,40.0,6.9
827,1573,597089,Article 15,2019-05-28,"['Drama', 'Crime']",HKOJY0cU63E,"A young IPS officer’s new posting in rural India has him confronting caste disparities and uncomfortable truths in the face of a gruesome crime. When three girls go missing in the fictional village of Lalgaon, two of them are found dead and there is no trace of the third one. Where is she and who is responsible for this heinous act?",,"['social injustice', 'police investigation', 'caste system', 'social issues', 'the untouchables', 'dalit']",6.25,84.0,7.7
828,19845,179792,Madame Doubtfire,2001-10-03,['Comedy'],3euGQ7-brs4,,,"['theatre play', 'theater']",1.22,9.0,6.3
829,15788,38908,Film Geek,2005-01-25,['Comedy'],3b8eOlG6Fbw,"The story of Scotty Pelk, a socially inept video store clerk who gets fired from his job and becomes a sensation as an online film critic.",,['independent film'],6.607,19.0,5.5
830,19803,137749,They Crawl,2001-02-02,"['Horror', 'Science Fiction']",bkj4yXQmckU,"A computer whiz named 'Bean' is among several people found dead with strange striations, odd puncture wounds and missing internal organs. Bean's brother Ted teams up with detective Gina to get to the bottom of it. With the help of a computer hacker, they find a blueprint that reveals the killer who has been terrorizing the city...a rampaging posse of genetically mutated cockroaches!",,['insect'],8.767999999999999,10.0,5.2
831,18974,76898,Friends of Friends,2002-10-23,"['Drama', 'Romance']",Gpa5S8DgPzs,Dominik Graf relocates the story of the same name by Henry James from the 19th century to the year 2001.,,[],1.8119999999999998,8.0,6.6
832,18451,82832,Maximum Velocity,2002-09-03,['Drama'],lgk8RbGFXbs,A 17-year-old (Cristiano Morroni) helps an easygoing mechanic (Valerio Mastandrea) prepare his car for a street race in Italy.,,[],1.916,30.0,5.9
833,7751,184020,It Happened in Saint-Tropez,2013-01-13,"['Comedy', 'Drama']",W8H4_3ufFEs,"Zef’s stormy relationship with his brother Roni is further aggravated when Roni marries his daughter just as he is attending to his wife’s funeral. The two brothers have never got on with each other. One is faithful to his religion, the other lives only for the present. Between London, Paris, Saint-Tropez and New York, a series of confrontations and betrayals threatens to drive the family further apart, but out of this confusion will come a great love story, perhaps even two...",,"['new york city', 'provence', 'funeral', 'kiss', 'saint tropez', 'family relationships', 'wedding', 'cousin cousin relationship', 'woman director', 'jewish family']",3.694,57.0,5.5
834,14242,38327,My best enemy,2006-03-10,['Comedy'],Siuf2BskQEk,"When a man fires a hotel maid for stealing, the woman's son gets his revenge.",,[],5.8370000000000015,242.0,6.1
835,1869,581012,The Green Book: Guide to Freedom,2019-02-25,"['Documentary', 'History', 'TV Movie']",d4b5EplUN1o,"In 1936, Victor H. Green (1892-1960) published The Negro Motorist Green Book, a book that was both a travel guide and a survival manual, to help African-Americans navigate safe those regions of the United States where segregation and Jim Crow laws were disgracefully applied.",,"['civil rights', 'racial segregation', 'racism', 'usa history', 'jim crow laws']",5.062,42.0,8.0
836,20452,55302,Relative Values,2000-06-23,"['Comedy', 'Romance']",fQDj8XP7sLo,"A comedy of discriminating taste and dirty little secrets, the story is set in 1952 England, where Nigel, the Earl of Marshwood, woos Hollywood star Miranda Frayle, upsetting both his mother, Countess Felicity of Marshwood, and her former love, fellow Hollywood star Don Lucas. Right before the engagement party to be held at Marshwood, Moxie, the Countess's personal maid and best friend reveals that Miranda is her estranged sister. Crestwell, the Countess's butler, quickly devises a plan-but an inebriated Lucas's arrival at Marshwood to try to talk to Miranda causes all chaos to break loose.",,[],7.544,22.0,5.7
837,1515,589976,Just Retired,2019-11-20,['Comedy'],f8PQTWQ07xw,Marilou and Philippe prepare for their future retirement in Portugal. But their daughter separates and a whole procession of solicitations falls on them.,,[],33.754,102.0,5.3
838,13996,27827,Manufacturing Dissent,2007-02-11,['Documentary'],r3IUU7a4wB0,"""Michael Moore doesn't like documentaries. That's why he doesn't make them."" A documentary that looks to distinguish what's fact, fiction, legend, and otherwise as a camera crew trails Michael Moore as he tours with his film, Fahrenheit 9/11.",,['woman director'],8.777000000000001,17.0,5.6
839,7484,180371,Vai Que Dá Certo,2013-03-22,['Comedy'],dB_D0rfUR3g,5 friends have a plan to rob a transporter that can change their lives.,,['brazilian'],5.033,117.0,6.2
840,20670,31006,Homicide: The Movie,2000-02-13,"['Crime', 'Drama']",P9-Q0ZRFk7g,"Retired police lieutenant Al Giardello is running for mayor when he is suddenly shot at a press conference. All of the detectives, past and present, clamor for an opportunity to help find the shooter.",,['baltimore'],7.546,12.0,6.9
841,3393,337676,"Mektoub, My Love: Canto Uno",2017-09-07,"['Romance', 'Drama']",27njOvi7HdU,"Amin, an aspiring screenwriter living in Paris, returns home for the summer, to a fishing village in the South of France. It is a time of reconnecting with his family and his childhood friends. Together with his cousin Tony and his best friend Ophélie, he spends his time between the Tunisian restaurant run by his parents, the local bars and the beaches frequented by girls on holiday. Enchanted by the many female characters who surround him, Amin remains in awe of these summer sirens while his dionysiac cousin throws himself into their carnal delights with euphoria. Armed with his camera and guided by the bright simmer light of the Mediterranean coast, Amin pursues his philosophical quest while gathering inspiration for his screenplays. When it comes to love, only Mektoub (‘destiny' in Arabic) can decide.",,[],9.41,223.0,6.8
842,3712,424344,Gaspard at the Wedding,2017-10-23,"['Comedy', 'Drama']",MrZ2k9yTKk8,"After keeping a careful distance for many years, 25-year-old Gaspard must renew contact with his family when his father remarries. Accompanied by Laura, an eccentric young woman who agrees to pretend she's his girlfriend at the wedding, he finally feels ready to set foot in the zoo owned by his parents, where he is reunited with the monkeys and tigers he grew up with... But with a father who is an out-of-control womanizer, a brother who is far too sensible, and a sister who is far too beautiful, he unknowingly sets himself up to experience the last days of his childhood.",,"['zoo', 'family relationships', 'wedding', 'chance encounter', 'brother sister relationship']",5.0710000000000015,88.0,6.2
